Name;X;Y;Lat;Long
COLDHARBOUR LIBRARY;543132;172102;51.429852;0.057531078
CROUCH CROFT;543451;172501;51.433356;0.062278086
ALTASH GARDENS;543394;172477;51.433155;0.061448953
PARTRIDGE GREEN;543165;172303;51.431649;0.058086616
COLDHARBOUR LIBRARY;543132;172161;51.430382;0.057554897
ST JOSEPH'S CHURCH;541023;169980;51.411312;0.026370543
ST JOSEPH'S CHURCH;541052;169974;51.411251;0.026784867
SUNDRIDGE PARK STATION #;540733;170272;51.414008;0.02231924
BAYTREE CLOSE;541490;169805;51.409623;0.033011206
HILL BROW;541764;169872;51.410157;0.036974976
BAYTREE CLOSE;541480;169817;51.409733;0.032872303
HILL BROW;541886;169891;51.410297;0.038735564
WOOD LODGE GARDENS;541986;170186;51.412923;0.040290465
SUNDRIDGE PARK STATION #;540768;170274;51.414017;0.022822989
BOUGHTON AVENUE;539838;166728;51.382382;0.008062591
BOUGHTON AVENUE;539945;166764;51.382679;0.00961332
WOOD LODGE GARDENS;542001;170195;51.413;0.040509611
SCOTTS PARK SCHOOL;541303;169837;51.409957;0.030336999
SCOTTS PARK SCHOOL;541197;169885;51.410415;0.028832999
PLAISTOW GROVE;540532;170325;51.414534;0.019451826
PLAISTOW GROVE;540504;170329;51.414577;0.01905104
THE MOUNT;528723;160199;51.326333;-0.15392539
LEWISHAM BUS STATION;538198;175867;51.464908;-0.011927611
LEWISHAM STATION # DLR;538069;175812;51.464445;-0.013804923
LEWISHAM STATION # [DLR];538153;175832;51.464605;-0.012588666
GROVE PARK BUS STATION;540579;172262;51.431928;0.020894979
ST GEORGE'S HOSP / KNIGHTSBRIDGE WING;526844;171159;51.425254;-0.17696971
RUTHERFORD WAY;519419;186010;51.560337;-0.27869157
RUTHERFORD WAY;519429;185985;51.560111;-0.27855587
FULTON ROAD;519210;186063;51.560858;-0.28168713
FULTON ROAD;519286;186054;51.560761;-0.28059435
WOODMANSTERNE STATION #;528748;159275;51.318023;-0.15390024
WEST STREET;540240;169451;51.406752;0.014910346
CONWAY ROAD;523128;186530;51.564214;-0.2250319
ROWLEY GARDENS;531950;187728;51.572987;-0.097380816
ABBOTSBURY ROAD;525838;167817;51.395443;-0.19261619
THE WILLOWS;525929;167913;51.396285;-0.19127484
THE WILLOWS;525958;167928;51.396414;-0.1908529
ABBOTSBURY ROAD;525773;167783;51.395152;-0.19356203
ROWLEY GARDENS;531960;187730;51.573002;-0.097235853
KENSINGTON ROAD / ROYAL ALBERT HALL;526302;179632;51.501521;-0.18173708
GREEN LANE / RALEIGH ROAD;535631;170168;51.414315;-0.051039639
SUNDORNE ROAD;541208;178251;51.485588;0.032326599
CHERTSEY ROAD;516630;174559;51.458004;-0.3226898
ST MATTHEW'S CHURCH;535493;195689;51.643685;-0.043213787
UNION STREET;532524;179959;51.503037;-0.092025087
HAYES TOWN / PUMP LANE;509865;179869;51.507082;-0.4183698
PEPYS ROAD;523168;170101;51.416555;-0.23018209
ORCHARD LANE;522919;169954;51.415288;-0.2338119
SPENCER ROAD;522944;169575;51.411876;-0.23358388
FOUNTAIN ROAD / GARRATT LANE;527010;171645;51.429584;-0.17440933
PRINCE REGENT BUS STATION [DLR];541309;180915;51.509501;0.034846185
PRINCE REGENT BUS STATION [DLR];541331;180910;51.509451;0.035160984
PRINCE REGENT BUS STATION [DLR];541316;180921;51.509553;0.034949388
PRINCE REGENT BUS STATION [DLR];541339;180916;51.509502;0.035278587
DUNSTER CLOSE;504929;190634;51.604778;-0.48625577
DUNSTER CLOSE;504908;190625;51.604701;-0.48656158
NEW PARK ROAD;505283;190776;51.605988;-0.48110347
DENHAM STATION;504024;187814;51.579599;-0.50015383
RONAN WAY;503797;186539;51.56818;-0.50380493
SOUTHLANDS ROAD;503992;186285;51.565862;-0.50106757
OAKSIDE;504954;184856;51.552839;-0.48761976
KNIGHTON WAY LANE;504737;185171;51.555711;-0.49065472
OXFORD GARDENS;504019;186300;51.565991;-0.50067374
OAKSIDE;504905;184910;51.553334;-0.48831014
KNIGHTON WAY LANE;504728;185212;51.556081;-0.49077229
VILLAGE ROAD;503714;186879;51.571252;-0.50490177
VILLAGE ROAD;503703;186917;51.571595;-0.50504923
TILEHOUSE LANE;503775;187346;51.575438;-0.50388413
TILEHOUSE LANE;503785;187332;51.57531;-0.50374401
PRINCESS ALICE;545141;179745;51.498018;0.089544656
TRUESDALE DRIVE;505287;188899;51.589117;-0.48160844
TRUESDALE DRIVE;505308;188932;51.589409;-0.48129553
HORSE & BARGE;504862;188608;51.58658;-0.48782772
TOTTENHAM COURT ROAD STATION<>;529966;181420;51.51676;-0.12832063
TOTTENHAM COURT ROAD <>;529930;181363;51.516256;-0.12886016
HORSE & BARGE;504899;188645;51.586906;-0.48728282
LINK WAY;504276;188090;51.582033;-0.49643653
SAVAY LANE;504234;188038;51.581573;-0.49705788
DENHAM STATION #;504120;187934;51.58066;-0.49873336
STATION ROAD;505448;182364;51.530349;-0.48124319
STATION ROAD;505452;182351;51.530231;-0.48118944
LONDON BRIDGE;532792;180378;51.506739;-0.08800852
GAYTON ROAD;516346;188101;51.579772;-0.32230937
NEW PARK ROAD;505290;190761;51.605852;-0.48100692
FEATHERBED LANE;536616;163165;51.351148;-0.039575534
MOLESWORTH STREET;538155;175352;51.460291;-0.012747286
COULSDON ROAD / LACEY DRIVE;531479;157201;51.298761;-0.11549768
COULSDON COMMON / THE FOX;531923;156938;51.296294;-0.10922994
HAMBLEDON ROAD;532729;155968;51.28739;-0.098036652
CATERHAM-ON-THE-HILL / TESCO;532551;156333;51.290712;-0.10045233
WINDMILL CLOSE;532363;156647;51.293577;-0.10303058
HAWARDEN ROAD;532239;156741;51.294451;-0.10477316
COURT ROAD;532894;155696;51.284907;-0.095773049
WESTWAY COMMON;533074;155844;51.286195;-0.093138412
WESTWAY;533058;155993;51.287538;-0.093312251
CATERHAM-ON-THE-HILL / TESCO;532501;156457;51.291838;-0.10112299
COULSDON ROAD / LACEY DRIVE;531438;157260;51.2993;-0.11606372
COULSDON COMMON / THE FOX;531964;156930;51.296213;-0.10864518
HAWARDEN ROAD;532203;156778;51.294792;-0.10527549
THE CROSSWAYS;531244;157813;51.304315;-0.11864161
TAUNTON LANE;531274;157619;51.302564;-0.11828281
OLD MILL ROAD / PLUMSTEAD COMMON ROAD;544630;177860;51.481211;0.081416677
ENFIELD POLICE STATION;532890;196958;51.655709;-0.080328421
VISTA  DRIVE;542088;188824;51.580373;0.049254526
RUSKIN ROAD;515612;175545;51.467074;-0.33701352
RUSKIN ROAD;515593;175556;51.467177;-0.33728333
LYNTON CLOSE;521195;185138;51.552122;-0.25338448
CLOCK TOWER INDUSTRIAL ESTATE;515895;175595;51.467466;-0.33292486
SALISBURY HALL SAINSBURY'S;537173;191283;51.603686;-0.020673303
SALISBURY HALL SAINSBURY'S;537181;191293;51.603774;-0.020553952
TREATY CENTRE;513738;175492;51.466977;-0.36399718
THE BELL;513567;175511;51.467182;-0.36645175
THE BELL;513564;175525;51.467309;-0.36649043
LESLIE GROVE;533157;166227;51.379485;-0.088071126
HERON FLIGHT AVENUE;552801;184646;51.540035;0.20193431
HEATH ROAD;513978;175146;51.463819;-0.36065506
HEATH ROAD;514038;175149;51.463834;-0.35979076
NEW CLOSE;512095;171453;51.431002;-0.38891822
VICTORIA PARK;535890;183529;51.534319;-0.042183475
POWNALL GARDENS;513838;175175;51.464108;-0.36266017
FIVE ARCHES BUSINESS ESTATE;547608;170830;51.417275;0.1213412
MARYLAND STATION #;539281;184942;51.54619;0.007233424
SHORE GROVE;512927;172648;51.441578;-0.37657444
THE DRIVE;511068;173832;51.452587;-0.40293961
CHURCHFIELDS AVENUE;513042;172485;51.44009;-0.37497251
VIOLA AVENUE;511274;174028;51.454308;-0.39991458
CRANE VALLEY WALKWAY;511475;173973;51.453774;-0.39704028
HARE STREET;543402;179064;51.492342;0.064233301
HARE STREET;543384;179110;51.49276;0.063992873
POWIS STREET;543230;179107;51.492772;0.061774898
UXBRIDGE COLLEGE;506128;184470;51.54915;-0.47080969
ENFIELD RETAIL PARK;534401;196723;51.653239;-0.058588948
WOOD GREEN SHOPPING CITY;531087;190221;51.595591;-0.10889646
AVENUE ROAD;522656;169425;51.410591;-0.23777474
LYNTON ROAD;533694;178637;51.490881;-0.07567868
NORBITON STATION #;519592;169619;51.412988;-0.28174367
HACKNEY WICK / TROWBRIDGE ROAD;536740;184688;51.544529;-0.029486441
HACKNEY WICK / TROWBRIDGE ROAD;536708;184693;51.544581;-0.029945674
ELDON STREET / LIVERPOOL STREET STN <> #;532974;181684;51.518433;-0.084895524
SOUTH KENTON STATION <> #;517403;187094;51.570503;-0.30739828
SOUTH KENTON STATION <> #;517400;187112;51.570665;-0.30743554
STRATFORD BUS STATION <> # [DLR];538666;184375;51.541247;-0.001853143
STRATFORD BUS STATION <>#[DLR];538675;184341;51.540939;-0.001736833
STRATFORD BUS STATION <>#[DLR];538669;184304;51.540608;-0.00183786
STRATFORD BUS STATION <>#[DLR];538658;184342;51.540952;-0.001981415
NEWBURY ROAD / COMPASS CENTRE;506631;176914;51.481141;-0.46584147
CROSS WAY;522378;184057;51.542152;-0.23670622
MOUNT VERNON HOSPITAL;507795;192003;51.616542;-0.44446735
SYON LANE STATION #;516403;177262;51.482344;-0.32506619
SYON LANE STATION #;516391;177252;51.482257;-0.32524222
TACHBROOK ROAD;509806;173599;51.450738;-0.42116665
HESA ROAD;510500;180887;51.516108;-0.40890527
EALING BROADWAY STATION <> #;517907;181006;51.515682;-0.30216722
BROOK CRESCENT;537419;192759;51.61689;-0.01654538
GARLAND ROAD CLINIC;544969;177581;51.478617;0.086180708
MILVERTON ROAD;523585;184429;51.545232;-0.21917979
BELL ROAD;513709;175389;51.466057;-0.36444759
IKEA BRENT PARK / PANTHER DRIVE;520604;185346;51.554118;-0.26183306
NORTHWICK PARK HOSPITAL SOCIAL CLUB;516624;187634;51.575517;-0.31845409
THIRD WAY;519938;185514;51.55577;-0.27137731
HOOK PARADE;517998;164570;51.367943;-0.3063298
LAVENDER RISE / STOCKLEY ROAD;507530;179617;51.505266;-0.45207775
PENTLAND ROAD;525140;183025;51.532272;-0.19726572
EALING HOSPITAL;514804;180073;51.507935;-0.34716956
QUEENS PARK STATION <> # / VICTORIA ROAD;524589;183336;51.535189;-0.20509528
EALING HOSPITAL;514815;180070;51.507906;-0.3470121
MANOR HOUSE DRIVE;523934;184268;51.543709;-0.21420615
QUEENS PARK STATION <> # / VICTORIA ROAD;524607;183318;51.535023;-0.20484226
MANOR HOUSE DRIVE;523992;184209;51.543166;-0.21339097
BROOKSVILLE AVENUE;524397;183720;51.538682;-0.20772648
CONEY GREEN;507096;182870;51.534587;-0.45734091
RUISLIP MANOR STATION <>;510000;187382;51.574583;-0.41407985
RUISLIP MANOR STATION <>;510032;187348;51.574271;-0.41362892
FRANCIS ROAD;511517;188521;51.584522;-0.39183724
BROOKSVILLE AVENUE;524392;183706;51.538558;-0.20780348
FRANCIS ROAD;511526;188535;51.584646;-0.39170295
THE CHASE;511228;188515;51.584525;-0.3960086
THE CHASE;511180;188506;51.584454;-0.39670395
ST LAWRENCE'S CHURCH;510986;188434;51.583845;-0.39952557
HIGH ROAD EASTCOTE;510561;188595;51.585375;-0.40560642
HIGH ROAD EASTCOTE;510555;188570;51.585152;-0.40570085
YEOMANS ACRE;510224;188229;51.582152;-0.41058329
FORE STREET;510304;188284;51.58263;-0.40941191
HUME WAY;510115;188079;51.580825;-0.41220278
HUME WAY;510096;188068;51.58073;-0.41248032
THE AVENUE;524156;184052;51.541719;-0.21108261
HANNAH CLOSE;520344;185517;51.55571;-0.26552292
LAVENDER RISE / STOCKLEY ROAD;507526;179628;51.505366;-0.45213201
MULBERRY PARADE;507187;179541;51.504648;-0.4570409
THE AVENUE;524148;184077;51.541946;-0.2111891
CHESTNUT AVENUE;516619;185526;51.556573;-0.31922498
BALMORAL COURT;518731;186077;51.561085;-0.28858907
HANNAH CLOSE;520434;185540;51.555898;-0.26421751
BRYONY ROAD;522234;180626;51.511348;-0.23997106
QUEENS PARK RANGERS FOOTBALL STADIUM;522722;180482;51.509948;-0.23299252
MILVERTON ROAD;523560;184450;51.545427;-0.21953276
MANDELA CLOSE;522981;180644;51.511348;-0.22920585
WORMHOLT ROAD;522167;180393;51.509269;-0.24101671
WYLIE ROAD;513370;179387;51.502059;-0.36804342
FEATHERSTONE ROAD;512176;179389;51.502315;-0.38523765
FEATHERSTONE ROAD;512179;179399;51.502404;-0.38519127
WALTHAM ROAD;512207;179219;51.50078;-0.38484523
GREENFORD ROAD;514168;181141;51.517663;-0.35598417
PIELD HEATH AVENUE;507479;181937;51.526128;-0.45210561
GROSVENOR CRESCENT;507608;184098;51.545527;-0.44958705
GROSVENOR CRESCENT;507591;184054;51.545135;-0.44984554
HARROW ROAD;515656;185982;51.560869;-0.33295956
HARROW ROAD;515648;185995;51.560988;-0.33307064
COLYTON CLOSE;517032;184903;51.550888;-0.31347753
COLYTON CLOSE;517072;184861;51.550502;-0.31291486
ALDENHAM DRIVE;507563;182082;51.527415;-0.45085102
ALDENHAM DRIVE;507554;182046;51.527094;-0.45099168
UXBRIDGE COLLEGE;506096;184375;51.548303;-0.47129964
GOLF LINKS ESTATE;513980;181167;51.517934;-0.35868406
WESTWAY;523226;180869;51.513317;-0.22559859
HAVEN GREEN / EALING BROADWAY STN <> #;517768;180995;51.515612;-0.30417316
EALING BROADWAY STATION <> #;517905;180954;51.515215;-0.30221341
BROADMEAD ROAD / RUISLIP ROAD;512522;182694;51.531951;-0.3792008
BERRYDALE ROAD;512295;182297;51.528428;-0.38259844
GREENFORD ROAD;514164;181150;51.517744;-0.35603888
PADDINGTON CLOSE;511857;182257;51.528155;-0.38892245
HOTSPUR ROAD;513108;183258;51.536903;-0.37057531
KNATCHBULL ROAD;520900;183842;51.540538;-0.25808206
WINCHELSEA ROAD / HARLESDEN STATION <>#;520963;183538;51.537792;-0.25727845
WINCHELSEA ROAD / HARLESDEN STATION <>#;520956;183486;51.537327;-0.25739718
ASPEN LANE;512468;182528;51.530469;-0.38003193
GOLF LINKS ESTATE;513997;181174;51.517994;-0.3584369
FIFTH WAY;519740;185891;51.5592;-0.27410367
ATLAS ROAD;520046;185777;51.55811;-0.26973056
CAREY WAY;520056;185593;51.556455;-0.26964914
STONE CLOSE;506926;180244;51.511016;-0.460587
ROBERTS CLOSE;506399;180236;51.511043;-0.46818057
ROBERTS CLOSE;506362;180252;51.511194;-0.46870871
STONE CLOSE;506862;180253;51.511109;-0.46150616
WIDMORE ROAD;507721;182340;51.529704;-0.44849549
GREENFORD POLICE STATION;514217;182465;51.529552;-0.3548495
KENSINGTON ROAD / RUISLIP ROAD;513043;182953;51.534175;-0.37160991
ELM TREE CLOSE;513055;183106;51.535547;-0.3713879
ELM TREE CLOSE;513065;183144;51.535887;-0.37123159
KENSINGTON ROAD / RUISLIP ROAD;513052;182920;51.533876;-0.3714908
SOUTHALL TOWN HALL;512818;180500;51.512172;-0.37563708
GLACIER WAY;517854;183476;51.537892;-0.30210511
WIDMORE ROAD;507696;182311;51.529448;-0.4488646
ALPERTON SAINSBURY'S;517854;183490;51.538018;-0.30210042
ALPERTON SAINSBURY'S;517837;183490;51.538022;-0.30234542
ROSEMONT ROAD;519954;180349;51.509347;-0.27290435
ROSEMONT ROAD;519955;180375;51.50958;-0.27288111
MICAWBER AVENUE;507184;181877;51.525645;-0.45637455
PIELD HEATH AVENUE;507473;181917;51.52595;-0.45219816
MICAWBER AVENUE;507263;181878;51.525639;-0.45523593
NO NAME-DUMMY STOP;523625;177180;51.480076;-0.22114281
ILFORD STATION #;543616;186492;51.559032;0.070339294
HAINAULT STREET;544073;186576;51.559671;0.076961488
BILLET LANE;553717;187235;51.563048;0.2162625
CROSSHARBOUR STATION [DLR];537957;179275;51.495591;-0.014064798
JANSON ROAD;539160;185457;51.550848;0.005693113
BOW CHURCH;537671;182937;51.528568;-0.016753367
PEEL DRIVE;542395;190105;51.591806;0.054201316
CLAYBURY BROADWAY;542133;190004;51.590965;0.050380856
MILE END STATION <>/ MILE END ROAD;536389;182595;51.525806;-0.035355004
EAST HAM MANOR WAY;543223;180904;51.508921;0.062403048
RENFREW CLOSE;543015;180902;51.508955;0.059407111
CAMPION CLOSE;542881;180914;51.509097;0.057482412
STANSFELD ROAD;542368;180918;51.509262;0.050096939
STANSFELD ROAD;542310;180929;51.509376;0.049266183
WILL THORNE PAVILION;542093;181191;51.511785;0.046246897
WILL THORNE PAVILION;541976;181233;51.512191;0.044578916
FULMER ROAD;541817;181431;51.51401;0.042368765
FULMER ROAD;541796;181467;51.514339;0.042080803
NORTH WOOLWICH FERRY #;543144;179797;51.498994;0.060816615
HERON QUAYS;537165;180094;51.503144;-0.025148452
STRAIT ROAD;542183;181013;51.510163;0.047471238
ILFORD STATION #;543592;186467;51.558814;0.069983124
HIGH ROAD ILFORD;543715;186402;51.558198;0.071729661
HAINAULT STREET;543995;186547;51.55943;0.07582521
BEAL ROAD;543456;186808;51.561912;0.068161661
CHAPEL ROAD;543611;186343;51.557695;0.070206413
HAINAULT STREET;544102;186602;51.559897;0.077390185
ILFORD STATION #;543566;186650;51.560465;0.069682986
ST PETER & ST PAUL CHURCH;544503;186730;51.560944;0.083223381
WINSTON WAY PRIMARY SCHOOL;544370;186602;51.559828;0.081253554
RONEO CORNER TESCO;551955;187435;51.565322;0.19094884
ILFORD CENTRAL LIBRARY;543897;186402;51.558152;0.074353205
HALL ROAD;547449;188117;51.572645;0.12627298
SOMERVILLE ROAD;547209;188373;51.575008;0.12291956
LITTLE HEATH;546950;189000;51.580709;0.1194469
GROVE ROAD;547168;188529;51.57642;0.12239365
HAWKRIDGE CLOSE;547408;188150;51.572952;0.12569563
GOODMAYES TESCO;546586;187495;51.567281;0.1135699
PLAISTOW PRINCE REGENT LANE;540801;182669;51.525389;0.028231035
THE AVENUE;554031;186907;51.560015;0.2206453
HERON QUAYS;537169;180046;51.502711;-0.025109507
SOUTH GROVE;536606;188682;51.580451;-0.029866911
CHINGFORD MOUNT;537305;192785;51.617151;-0.018180733
EAGLE POND;539777;189078;51.583233;0.016025019
EAGLE POND;539824;189089;51.58332;0.016707301
THE FOREST;539316;189084;51.583401;0.009378134
THE FOREST;539385;189092;51.583456;0.010376537
CHURCHILL MEMORIAL;539915;191352;51.603632;0.01892137
ADMIRALS WAY;537573;179816;51.500546;-0.019382167
ADMIRALS WAY;537502;179824;51.500636;-0.02040129
MATTHIAS ROAD;533089;185432;51.552087;-0.081823604
MATTHIAS ROAD;533114;185420;51.551973;-0.081467779
BOLEYN ROAD;533332;185270;51.550573;-0.078382233
BOLEYN ROAD;533340;185226;51.550176;-0.078283584
HOMERTON HOSPITAL / HOMERTON ROW;535503;185187;51.549311;-0.047121835
WEST STREET;539236;186395;51.559258;0.007159568
WADHAM ROAD;538538;191016;51.600953;-0.001081478
LEYTON GREEN;538066;187946;51.573482;-0.009098539
NIGHTINGALE ROAD;534591;186204;51.558668;-0.059878043
KINGSGATE ROAD;518222;169726;51.414237;-0.30139826
POPLAR COURT;517355;174211;51.454726;-0.3123748
MORTLAKE STATION #;520480;175521;51.465844;-0.26697459
MORTLAKE STATION #;520498;175452;51.46522;-0.26673909
BUSHY PARK ROAD;516842;170064;51.41756;-0.32112168
BUSHY PARK ROAD;516809;170099;51.417882;-0.32158451
SHAEF WAY;516434;170286;51.419639;-0.32691346
SHAEF WAY;516378;170332;51.420064;-0.32770336
MADDISON CLOSE;515865;170584;51.422434;-0.33499539
SOUTH ROAD / FULWELL;514821;172038;51.435715;-0.34953288
WHITTON LIBRARY;514113;173956;51.453096;-0.35909616
WHITTON LIBRARY;514093;173941;51.452966;-0.3593887
TWICKENHAM STADIUM;515487;174196;51.454975;-0.33925239
VARSITY DRIVE;515378;174600;51.458628;-0.3406888
VARSITY DRIVE;515392;174609;51.458707;-0.34048444
BARNES POND;521854;176405;51.473495;-0.24690004
SHEEN LANE / MORTLAKE STATION #;520659;175977;51.469904;-0.26424348
CLIFFORD AVENUE;519961;175847;51.468884;-0.27433187
COURTLANDS AVENUE;519605;176466;51.474523;-0.27924535
COURTLANDS AVENUE;519760;176382;51.473735;-0.2770431
KEW GARDENS STATION <> #;519080;176728;51.476988;-0.28671276
SHEEN LANE / MORTLAKE STATION #;520582;175942;51.469606;-0.26536345
ROSEMARY LANE;520230;175836;51.468728;-0.27046476
CLIFFORD AVENUE;519931;175839;51.468819;-0.27476628
STEWART CLOSE;512371;171115;51.42791;-0.3850568
ARRAGON ROAD;516210;173549;51.449012;-0.32906372
GREEN LANE;512107;171313;51.429742;-0.38878993
HANWORTH WAR MEMORIAL;511961;171287;51.429537;-0.39089739
RICHMOND / MANOR ROAD;518964;175565;51.46656;-0.28877343
MANOR ROAD / SAINSBURY'S;518984;175592;51.466798;-0.28847657
MONKEN HADLEY CHURCH;524969;197399;51.661487;-0.19461442
ST MARTHA'S CONVENT SCHOOL;525265;197502;51.662347;-0.19030031
CRESCENT WEST;526065;197863;51.665413;-0.17860998
SOUTH AVENUE;537842;194977;51.636717;-0.009567438
HARFORD ROAD;537801;194801;51.635145;-0.010228732
MARK AVENUE;537881;195172;51.63846;-0.008927502
DRYSDALE AVE / HAWKWOOD CRES;537910;195410;51.640591;-0.008415002
ANTLERS HILL;537880;195933;51.645298;-0.008642353
BOARDMAN AVENUE;537817;196010;51.646005;-0.009521983
MARGARET AVENUE;537853;195060;51.63746;-0.009375931
HAWKSWOOD SCHOOL;538055;195647;51.642685;-0.006227506
DEERLEAP GROVE;537911;195701;51.643206;-0.008285974
YARDLEY LANE ESTATE;537873;195812;51.644212;-0.008791098
GIPSY ROAD;547545;176342;51.466819;0.1227314
GIPSY ROAD;547511;176338;51.466792;0.12224061
DORCIS AVENUE;548085;176339;51.466651;0.13049845
DORCIS AVENUE;548113;176323;51.4665;0.13089455
BRAMPTON ROAD;547939;176236;51.465764;0.12835507
BRAMPTON ROAD;547902;176233;51.465746;0.12782155
WINCHESTER ROAD;547742;176262;51.466049;0.12553199
HAZELDENE ROAD;547218;176374;51.467191;0.11804054
WELLING SCHOOL;546835;176436;51.467848;0.11255643
WELLING SCHOOL;546807;176448;51.467963;0.11215859
RAMILLIES ROAD;546704;174106;51.446946;0.10970616
SANDHURST ROAD;547691;174596;51.451092;0.12410316
BROOK LANE;547843;174591;51.451008;0.12628696
ALERS ROAD / THE ROYAL OAK;547942;174751;51.45242;0.12777751
BARTON CLOSE;548301;174825;51.452991;0.13297135
UPTON ROAD;548600;174608;51.450963;0.1371803
UPTON ROAD;548524;174687;51.451692;0.13612051
BARTON CLOSE;548292;174812;51.452876;0.13283648
ST ANDREWS CHURCH;547690;177301;51.475398;0.12521778
LONGLEIGH LANE;547461;177578;51.477947;0.12203834
TOTNES ROAD;546963;177297;51.475551;0.11475563
BEXLEY ROAD;550295;177650;51.477848;0.16284741
LESNEY PARK;550808;177390;51.475376;0.170118
ERITH HOSPITAL;550502;177534;51.476751;0.16577653
BEXLEY ROAD;550297;177660;51.477938;0.16288044
THE GREAT HARRY;549298;177618;51.477825;0.14848805
CAVENDISH AVENUE;550052;177761;51.47891;0.15939801
UPPER WICKHAM LANE;546814;177051;51.473379;0.11250959
ALDRINGTON ROAD;529405;171667;51.429241;-0.13996966
ALDRINGTON ROAD;529397;171702;51.429557;-0.14007189
NORTHFIELD ROAD;527317;196519;51.653053;-0.16100621
MOUNT PLEASANT;527866;196154;51.649648;-0.15320806
PHOEBETH ROAD;537437;174830;51.455775;-0.023278437
MONTREAL HOUSE;537542;173444;51.443294;-0.022306448
TIBBENHAM PLACE;537376;172832;51.437835;-0.024930765
BROOKEHOWSE COMMUNITY CENTRE;537618;172158;51.43172;-0.021712976
FARMSTEAD ROAD;537791;171649;51.427104;-0.019423729
